source_id
2676862492063809792
2676108501965287552
2676865000324707584
2676870051206263808
2676107368093944576
2676120459154270336
2676863969532562688
2676876029800730368
2676115988093011200
2676868844320528384
2676925576543545856
2676859743284797824
2676927844286277120
2676908705911977728
2676913889937397376
2676937327574051712
2676907984357476864
2676885719246998016
2676913997311705728
2676937052696141696
2676936086328666624
2676909942862565632
2676924339592959232
2676861220753544960
2676927191451250304
2676939457877825152
2676965292105755136
2676958939849509632
2676955710034102912
2676939595316779904
2677061572387951616
2676941519462103936
2676896886162030976
2676887707817002624
2676990855751778048
2676883726382235008
2676875548764392448
2676976459021357440
2676971339420315648
2676994914495577728
2676986771237520128
2676970793959208704
2676218826790520448
2676981857794984192
2676970312923031168
2677046381088649472
2677052741935303424
2677048240809563008
2677001889522484096
2677042296574827520
2677048756205634688
2677059682602466432
2676943477967200896
2676939973273896704
2676961409455299968
2676945500896400000
2677044529957936896
2676115197819025920
2676219037243562368
2676118053972560256
2676212337094396672
2676117637360467712
2676118500649211904
2676114721077926912
2676199108595296512
2676198146522444672
2676854658043502208
2676843044451905664
2676847442498441088
2676883210986077952
2676856135512245504
2676847545577652608
2676839161801464832
2676858506334204672
2676881286840734464
2676838302808002048
2676880324768054144
2676899394422949376
2676907331522450432
2676904960700513792
2676852459020265216
2676917708163462912
2676905407377119104
2676903242713507328
2676898741587919232
2677134896069602688
2677118884431510144
2676929940230331648
2677121014735284352
2677116238731665664
2677122831506315392
2677117299588392192
2677118089862402176
2677119228028891008
2677199492377784832
2680207962349743488
2677205745850167168
2677163620810870144
2677165059624451584
2676818649037641344
2679834776936152704
2677184442812426624
2676826895374927744
2679829489831767552
2676819301872724992
2679846424887244288
2676823562480287104
2679829794774056704
2676808646058777728
2676806829287694080
2676737555759832064
2676923446239782144
2676544488390253312
2676921930115780608
2676916436853043072
2676737388256434048
2677109779100945280
2677112145627632384
2676925370385122688
2677180800680099584
2676803908709952512
2677136888934437632
2677131765038339968
2680222526583450112
2680228406394115840
2679905283119181824
2680276132070717568
2679852613935696000
2680224248865762560
2679852162963602816
2680211192165170432
2677213816093922688
2680232941879559680
2680221740604842368
2680216655363544320
2676736597982363520
2676802328161963776
2676754911723009664
2676750891633617024
2676751647547863424
2676750410597280768
2676800747613924096
2676752403462026752
2676755186600915200
2677217904902739584
2677142695730229888
1510867897283248256
1512267987902318464
1512245447913941248
1512325025067942528
